satellite_name,sensor_type,acquisition_date,latitude,longitude,pixel_size,ndvi,surface_temperature,reflectance_blue,reflectance_green,reflectance_red,reflectance_nir,chlorophyll_index,turbidity_index,cloud_coverage,quality_flag,lake_name,atmospheric_correction,radiometric_calibration,processing_level,data_center,download_timestamp,file_size_mb,compression_ratio
Sentinel-3B,OLI,2024-10-05,47.866441499971764,12.398877555564857,10.0,0.17166523954102908,29.53105786186915,0.03270525165432923,0.0581881482116927,0.03921438097699528,0.0903224071645578,4.782239762132645,2.937820584168267,31.300451627364588,1,Chiemsee,Applied,Standard,L3,ESA,2024-10-05 23:46:49.363692,82.38336617521622,0.8162059624272267
Landsat-9,OLI,2024-10-09,47.866417156360264,12.399442829021615,10.0,0.16593712883118203,30.3122476599936,0.03907755906670041,0.056570841129470084,0.045567048170617123,0.06834737081812169,5.044615936185391,3.093929170430865,31.208904758837022,1,Chiemsee,None,Recent,L1C,NASA,2024-10-09 13:52:35.130806,203.79983108625603,0.7971093724191282
Landsat-8,OLI,2024-10-12,47.867070161585715,12.399841684817135,10.0,0.10629046884953655,23.81118394633785,0.049834524232639225,0.040761079232780544,0.04021817859794323,0.09662343295335342,6.027090108037973,3.682238954754264,27.046954459812497,1,Chiemsee,Partial,Legacy,L3,NASA,2024-10-12 08:20:45.712868,171.09876589718155,0.8571163309902383
Landsat-9,OLCI,2024-10-17,47.86719585231099,12.400263571281151,20.0,0.1791305471032752,27.288951017480226,0.05364431334778395,0.04715693315716169,0.029953066029554044,0.08299619237074243,5.641932224439372,3.4488397803828588,34.88756994765892,1,Chiemsee,Partial,Standard,L1C,NASA,2024-10-17 06:39:05.703634,403.4011985731806,0.8074321827711226
Sentinel-3A,OLI,2024-10-21,47.86719955449559,12.399026133157326,20.0,0.10866298485064696,25.382350168914623,0.03940298299377781,0.039846294266916785,0.047307744521902846,0.09981665262540557,4.957510625599889,3.0360412653560225,69.35014125952611,1,Chiemsee,None,Legacy,L3,DLR,2024-10-21 23:03:42.481990,336.28231441308384,0.728303384548838
Sentinel-2B,OLI,2024-10-25,47.86637115326733,12.400086632584078,30.0,0.16128446376572086,29.373238339748465,0.045831931879936755,0.05488843227543436,0.04182814393287386,0.07386226787046744,5.609594495708981,3.424888517497349,59.69721339734124,1,Chiemsee,None,Legacy,L1C,ESA,2024-10-25 20:52:56.872250,448.65199745598943,0.7672690101494285
Sentinel-3B,OLI-2,2024-10-27,47.86581253047183,12.400998570061128,30.0,0.09183655053889511,20.83308597669506,0.04154105891204377,0.055471082338236916,0.025043879263059513,0.10188285990796403,5.254193483951202,3.2103533205072954,77.62410200369709,1,Chiemsee,None,Standard,L1C,DLR,2024-10-27 07:05:46.801754,271.6400234291784,0.736398974675939
Sentinel-3B,OLI-2,2024-10-31,47.866231319613604,12.399799542363851,20.0,0.1162743185663252,21.472159809040186,0.03167119528388155,0.05002754967482839,0.035125782708258786,0.10093249080392863,5.179223460837557,3.16260368673357,44.537948529617935,1,Chiemsee,None,Recent,L3,ESA,2024-10-31 21:14:04.267284,269.3165217282694,0.779441075242697
Landsat-8,MSI,2024-11-02,47.86626731762879,12.401055316256748,30.0,0.13265996647236952,20.379191042811875,0.046210610280556425,0.05821161392423073,0.04395049433584698,0.07590252861093999,5.656557104055824,3.447534122873395,41.71153083218181,1,Chiemsee,Applied,Legacy,L3,DLR,2024-11-02 13:31:34.163657,483.47350157244335,0.7129673958190614
Sentinel-3B,MSI,2024-11-04,47.867036045372885,12.400377941513957,30.0,0.1336456650226507,19.89437959025216,0.051044175042692666,0.03941633552867801,0.03208859077584564,0.10411477120550561,5.234751513830029,3.1929260259008343,39.60380964216519,1,Chiemsee,None,Recent,L2A,ESA,2024-11-04 06:04:03.351805,333.31504520612316,0.8869443229147171
Sentinel-3A,OLI,2024-11-09,47.86598030434772,12.39964244097055,20.0,0.05266925127711396,21.504983970027105,0.05255702421715167,0.03908045674903045,0.033666986473421694,0.1074055929312223,4.759145351722715,2.903521890795475,72.11229851348212,1,Chiemsee,Partial,Recent,L3,EUMETSAT,2024-11-09 22:16:40.649775,165.6242886345034,0.7849565759460654
Sentinel-2A,MSI,2024-11-11,47.866891470478016,12.400232510099256,20.0,0.1444307054292452,17.058438038734845,0.0453533364258937,0.03927216279970818,0.02663165719000174,0.08080187434621604,5.279242803286552,3.2138777825295994,62.99653560679339,1,Chiemsee,None,Standard,L1C,ESA,2024-11-11 01:33:56.254699,361.3009223381613,0.7097078441354767
Sentinel-2B,OLCI,2024-11-13,47.866966076751766,12.399526511577095,30.0,0.16206761018724497,25.054805754133945,0.035825328093637865,0.043183427950264364,0.04345934674550006,0.08140719342784561,5.033775159144275,3.0648482375323662,24.01256346268343,1,Chiemsee,None,Recent,L1C,DLR,2024-11-13 08:06:11.714360,217.11926582901435,0.8640823197889558
Sentinel-2A,MSI,2024-11-18,47.86713052438428,12.400570077472894,30.0,0.13248321810492253,21.252778939947078,0.0371889801165153,0.041894009951785785,0.04430073270206489,0.09671702375524177,4.549740493642574,2.7698658642541525,31.6154480027744,1,Chiemsee,Applied,Recent,L2A,DLR,2024-11-18 13:05:09.621463,221.13914192639027,0.882080737896313
Sentinel-2B,MSI,2024-11-22,47.86624110030051,12.399516093159255,30.0,0.17005759151223393,18.463423717196658,0.04519584029578029,0.03771324330479891,0.04389184073396954,0.10217539475271836,4.244439005519688,2.582859069018951,43.16965870639301,1,Chiemsee,None,Legacy,L3,ESA,2024-11-22 03:48:21.660973,196.8593886478194,0.8544756843836032
Sentinel-3B,MSI,2024-11-24,47.866684492826316,12.400715477043265,10.0,0.07907061371905269,18.39445832587568,0.05143986900012832,0.05312487158588036,0.03097542478095873,0.06786681176950095,4.522880070702156,2.7479580640433574,70.37887625875383,1,Chiemsee,Applied,Standard,L2A,NASA,2024-11-24 23:53:18.565218,227.4814623624317,0.785187929528248
Landsat-9,MSI,2024-11-28,47.86679168133277,12.399286824433128,20.0,0.10420599926179538,13.64779869914061,0.03664032612247989,0.036240111477674086,0.03742560929572835,0.06008046475401073,4.822545421021378,2.92373224588724,54.531908188423444,1,Chiemsee,Applied,Legacy,L1C,DLR,2024-11-28 04:47:09.398910,302.0800188628682,0.8299000530039162
Sentinel-2B,MSI,2024-11-30,47.86610972514252,12.40021495432943,30.0,0.14845893653703712,20.620696144060886,0.03817208330857802,0.05575631585113161,0.034248295326667816,0.07105948758335678,4.182830588907985,2.537848732814271,74.97413134157397,1,Chiemsee,Applied,Legacy,L2A,NASA,2024-11-30 07:17:48.786556,468.5120027231273,0.7133908390785599
Sentinel-2B,MSI,2024-12-03,47.86711315312111,12.400124029801164,20.0,0.10058324176028088,13.138005212337433,0.037483702026746384,0.036394464365756565,0.049143251491315314,0.07760427951905607,4.666711709172691,2.825049696446285,49.03794576091682,1,Chiemsee,Applied,Legacy,L2A,EUMETSAT,2024-12-03 16:53:17.555160,289.86133948285925,0.8497683468358829
Sentinel-2B,OLCI,2024-12-07,47.866934561037034,12.400884332102077,10.0,0.11021490644987457,10.924141903177263,0.04429945279209939,0.05282224607208248,0.045090764853183994,0.08344152186588719,4.933116433414413,2.9806497902706193,32.124783827702444,1,Chiemsee,Partial,Recent,L2A,NASA,2024-12-07 08:42:53.498912,325.6877054127953,0.7584745990305137
Landsat-8,OLI-2,2024-12-11,47.86672383673412,12.400055947635767,20.0,0.09572256060744835,13.610011516184827,0.0309450530362263,0.05006149843789032,0.03128256164079567,0.09840415712432285,4.757776390785047,2.871138663395133,23.03244822714514,1,Chiemsee,Partial,Legacy,L1C,DLR,2024-12-11 20:47:38.892574,449.95234234582637,0.8100210756185936
Sentinel-2B,MSI,2024-12-15,47.86720724755527,12.400067321304094,20.0,0.14517860319743142,8.448697676510516,0.033812844870200504,0.056516690767008965,0.02939594322610978,0.08714122351427908,4.2374782591162345,2.554608735548989,30.296322091323965,1,Chiemsee,None,Recent,L2A,EUMETSAT,2024-12-15 05:53:18.572662,321.0375718878659,0.7978470953214504
Sentinel-3A,OLCI,2024-12-18,47.86638127072378,12.399905649361038,30.0,0.12458704397208374,6.122744389425014,0.047536019916973926,0.04072631858388769,0.039205675793494474,0.09372010876203615,4.09804618344974,2.4676697628682898,42.94818544631499,1,Chiemsee,None,Standard,L3,EUMETSAT,2024-12-18 11:10:55.681005,468.1722241580448,0.7308783720417236
Landsat-8,MSI,2024-12-21,47.86655237538029,12.399586850981043,30.0,0.14567851811790927,14.78952811036121,0.0477353563522082,0.0510182916552833,0.04195093975277349,0.09276381558636654,3.3351960135632113,2.0066755553394815,40.01493809862393,1,Chiemsee,None,Standard,L1C,EUMETSAT,2024-12-21 01:25:31.613267,69.38718341954676,0.762536371712558
Landsat-9,OLI-2,2024-12-26,47.86625981535574,12.40032606194919,10.0,0.15772138600755436,2.4390012623322685,0.051441687382478396,0.05142343213292434,0.02714858091277224,0.10669449985955629,3.705665031081353,2.2234975057958724,73.35538807922971,1,Chiemsee,None,Standard,L1C,NASA,2024-12-26 22:21:21.075010,106.07010519775247,0.7196114849488721
Sentinel-3B,OLCI,2024-12-29,47.86706876518463,12.399841966431707,20.0,0.0935782318894951,3.9435593497290116,0.045631703387021494,0.0517055039965499,0.029841027397421865,0.06729314461421948,4.413899980914908,2.6451854625260554,45.24094664650764,1,Chiemsee,Partial,Recent,L2A,ESA,2024-12-29 17:03:26.869599,76.87224170495914,0.8707340762689059
Landsat-8,OLCI,2024-01-01,47.90035387805197,11.300312218032811,10.0,0.05501719074455967,0.032134809042667634,0.04661735946344403,0.05912679328119397,0.03618978211703481,0.09002039517226229,4.508790188487203,2.699965717301451,79.90920511402572,1,Starnberger See,None,Legacy,L3,ESA,2024-01-01 16:01:09.855713,301.13079730214633,0.8445289821919977
Landsat-8,OLI,2024-01-05,47.899848829275996,11.300051438030486,10.0,0.08723661532873811,2.6409611515522253,0.03045231144342493,0.05192347914323282,0.025542157003331442,0.08563527775607882,3.732823646282578,2.230125062432046,62.36430688253733,1,Starnberger See,None,Recent,L3,NASA,2024-01-05 15:02:28.622168,92.11215732527536,0.7972483222190601
Sentinel-3A,OLCI,2024-01-10,47.89945888276741,11.300691919399162,20.0,0.07453489374941516,0.11778989747665625,0.03155251970666362,0.042744711512075005,0.032686517260498094,0.09594504624534411,3.000335291738324,1.785420231957136,78.60228041573181,1,Starnberger See,Partial,Recent,L3,EUMETSAT,2024-01-10 21:26:44.579543,63.80267049212721,0.7343456101163354
Sentinel-2A,MSI,2024-01-15,47.8995587043968,11.299917239319056,10.0,0.09694733999809413,-0.19733802787905996,0.03683963844149221,0.04444793101611801,0.03720249501120687,0.09966289443227944,4.14983075204196,2.4700684296031126,75.00219764671007,1,Starnberger See,None,Legacy,L2A,NASA,2024-01-15 05:09:01.273294,200.2241089351753,0.7636092384097423
Landsat-9,MSI,2024-01-19,47.89961320649267,11.299884400978389,20.0,0.07448667568928771,-0.5586813668766388,0.03677420930205938,0.04915500545181685,0.03728289687321544,0.07824965411879838,3.7244909372205703,2.21096761816023,78.53619268113643,0,Starnberger See,Partial,Standard,L3,NASA,2024-01-19 09:19:59.487957,120.33078037550868,0.719890985008605
Landsat-9,OLCI,2024-01-23,47.89980912670425,11.30013945516052,30.0,0.05543160239760618,2.3870172239572227,0.031914418635402314,0.05262901913225412,0.03145752693557421,0.06697113433502967,2.9898880587953363,1.7664555433860165,47.87923974166626,1,Starnberger See,Applied,Recent,L1C,EUMETSAT,2024-01-23 20:58:22.194917,276.093208982137,0.8706934237222341
Landsat-8,OLI,2024-01-28,47.90083007853772,11.299847467931704,20.0,0.09080772579017246,-5.0231532245065535,0.05420199140760574,0.054090453902953986,0.044748588795560575,0.0978172171672306,2.864710492927839,1.686894195199036,25.71943119745815,1,Starnberger See,Partial,Legacy,L1C,NASA,2024-01-28 08:38:59.310022,235.53165173189558,0.7399294361918268
Landsat-8,MSI,2024-01-31,47.899190892427185,11.299368217038957,30.0,0.07314057739455708,1.0543849832408663,0.05119110145585386,0.04674670602953266,0.040024730461230486,0.06266277060358974,3.1435940458203917,1.8516884831737372,21.737934897343155,1,Starnberger See,None,Standard,L3,EUMETSAT,2024-01-31 07:01:07.485475,264.5741303517692,0.8273497624243885
Sentinel-2B,MSI,2024-02-02,47.89979389114741,11.300644944451003,10.0,0.1334091750663873,-3.2218713138445714,0.05056703124903147,0.04661888302225438,0.03677803190616451,0.09863381959018569,2.834444785345598,1.664569682364621,50.117758286665975,1,Starnberger See,Partial,Recent,L3,ESA,2024-02-02 17:26:13.358931,486.5404973500723,0.8396057060798434
Landsat-9,OLCI,2024-02-05,47.89989304717822,11.299950411498264,20.0,0.08970673900146725,-4.6637612629742,0.0355929313221951,0.05934357185887648,0.028706388600003407,0.09946363364534799,2.533006276221804,1.4813595140232916,30.527793105879237,1,Starnberger See,None,Standard,L2A,EUMETSAT,2024-02-05 13:34:21.839897,55.03059624602563,0.7902781302395245
Landsat-8,OLCI,2024-02-07,47.89994784573727,11.299732807396019,10.0,0.1489659267346292,-7.963615546613422,0.04064318089537926,0.05375792619645303,0.04275771039754134,0.09011597618015392,3.698721497424734,2.17929117856487,62.12816817048555,1,Starnberger See,Applied,Recent,L1C,EUMETSAT,2024-02-07 07:20:04.679985,266.46046354613395,0.8683601174451376
Sentinel-2B,OLCI,2024-02-10,47.90061890163462,11.298978452435843,10.0,0.06311977750616299,-5.255048454791144,0.05049968433256892,0.04416467773486244,0.043419308835818585,0.08624402314477844,2.534993452746925,1.4789134466172114,66.09219835572263,1,Starnberger See,None,Legacy,L2A,ESA,2024-02-10 16:51:33.873598,95.67697052002826,0.7698076365472105
Landsat-9,OLCI,2024-02-15,47.90011712982222,11.299853746889129,10.0,0.16309918450867877,-10.046561441643224,0.040926855401311114,0.05832161267824579,0.026959181412793482,0.0785703055416,2.365789542454419,1.3741175984338108,58.872877949787195,1,Starnberger See,Applied,Standard,L1C,NASA,2024-02-15 04:51:00.795810,57.36506887548216,0.8767815756312435
Landsat-9,OLCI,2024-02-17,47.89946156086701,11.299952524343091,20.0,0.16112279940058233,-13.241699228802066,0.038851952324029666,0.03868093068785659,0.02844122989124174,0.10256639862022157,2.8004456925276053,1.6337095754689088,77.85997417708447,1,Starnberger See,None,Legacy,L2A,NASA,2024-02-17 12:53:34.467313,389.1804663969772,0.7193603598417919
Sentinel-3A,OLI,2024-02-22,47.90005515754323,11.300477019450035,10.0,0.061988955733203316,-8.811191185931671,0.05094133251117669,0.059111123216188034,0.0312707214623322,0.061685428212088125,2.660620530160196,1.547091872376882,76.30439693604217,1,Starnberger See,None,Legacy,L3,DLR,2024-02-22 16:53:22.419302,272.437853292584,0.8349390061929265
Sentinel-2B,OLI-2,2024-02-24,47.90000640287937,11.300337958804075,10.0,0.1445685710186163,-10.705963547216776,0.049544889944358655,0.05486205133774327,0.03616085785721222,0.07447160384593464,2.484385109649888,1.440377636762083,66.59282606744817,1,Starnberger See,Partial,Standard,L2A,NASA,2024-02-24 19:18:53.302495,310.0012423993002,0.8040516698938843
Sentinel-3A,MSI,2024-02-27,47.900613774425395,11.2994908414696,10.0,0.08217917047862476,-8.85041401841874,0.030781720988310595,0.059616013629454914,0.03785844339153095,0.07065096798703378,3.6188465216274666,2.1197230230449993,50.641220579740306,1,Starnberger See,Applied,Standard,L2A,NASA,2024-02-27 05:32:54.708408,432.9693066804183,0.8499064559769068
Landsat-8,OLI,2024-03-02,47.90027675360338,11.30004366651546,30.0,0.13833736204342728,-9.409642441718947,0.030192867167063743,0.03526948024171356,0.037277069577268424,0.06808327685067915,2.029895089593066,1.1648212572670653,57.58866154685486,1,Starnberger See,None,Legacy,L3,EUMETSAT,2024-03-02 22:20:09.849465,435.47987525441664,0.7898283601832188
Landsat-9,MSI,2024-03-04,47.90048442751404,11.299725559076828,10.0,0.13152280622412094,-12.651399334201479,0.03468606324999709,0.05951314671102423,0.03326517786572176,0.07962076901815734,2.282863892016238,1.315943882049351,42.559694278032694,1,Starnberger See,Partial,Standard,L3,DLR,2024-03-04 11:35:06.585690,462.81847208944407,0.7070536067924094
Sentinel-2B,OLI,2024-03-09,47.89958872438328,11.30037101125186,30.0,0.1749888705161708,-11.236069554061732,0.03693651011424193,0.0529788332947453,0.041849875039383144,0.10106166362078914,3.1443415724483197,1.831501512680339,68.33960338332982,1,Starnberger See,Partial,Legacy,L2A,NASA,2024-03-09 09:22:05.573570,86.55234053220609,0.7345976048575708
Landsat-8,OLCI,2024-03-13,47.900289197263874,11.300134168553464,30.0,0.05795460335578397,-10.309722775179337,0.04806828107782847,0.04994757840096798,0.02629807914933496,0.0880158119504757,2.5376025277134766,1.4667266621581023,28.31745354218641,1,Starnberger See,Partial,Legacy,L1C,NASA,2024-03-13 17:54:01.203268,64.44131068952663,0.8944388140092439
Sentinel-2A,OLCI,2024-03-17,47.90022513627004,11.299990349607095,30.0,0.05763920583297108,-12.038568746169283,0.039467164738416105,0.04118230121682914,0.03482392030612977,0.07360824536822677,3.04184073526696,1.768836909729137,36.58378238556921,1,Starnberger See,Applied,Recent,L1C,NASA,2024-03-17 11:07:56.852711,468.58749004988795,0.8291954148679015
Landsat-9,OLCI,2024-03-22,47.89944046647104,11.30047114501089,20.0,0.12506987077056292,-8.97929627771693,0.03209445063836312,0.049107737322102954,0.044334381321644634,0.07710219264545531,2.474643360906794,1.4284007398181555,62.36216130030302,1,Starnberger See,None,Legacy,L2A,EUMETSAT,2024-03-22 16:18:22.283973,277.17677069368926,0.8678845774888582
Sentinel-2A,OLI,2024-03-24,47.899466165502005,11.300026883566776,10.0,0.12863577799901008,-12.545776899839229,0.033401637762205456,0.05687694131380487,0.03573501133400174,0.08326367725455457,2.6841779264328336,1.5542062630742062,40.930033995088955,1,Starnberger See,Partial,Standard,L2A,DLR,2024-03-24 02:34:49.242888,366.5134359990919,0.8148067105760669
Sentinel-3B,OLCI,2024-03-28,47.900236808508865,11.300497339805993,10.0,0.10594090636768028,-9.040793603493317,0.048679991455725935,0.054989444888138825,0.0408623986423993,0.08324993759017359,2.391948161449191,1.3792635643505344,69.80781975054812,0,Starnberger See,Applied,Legacy,L1C,NASA,2024-03-28 23:53:15.048040,379.2291290517612,0.8597124702601495
Sentinel-3A,MSI,2024-04-01,47.90039504938675,11.299982414418588,30.0,0.16997385470690923,-11.644402816561575,0.0310066351805875,0.051629206028878175,0.045630207716607994,0.08632008843171757,2.9449631804462317,1.7117668167584648,44.92451883110333,1,Starnberger See,None,Legacy,L2A,EUMETSAT,2024-04-01 07:27:08.862216,173.80721014249315,0.8538067975775645
Landsat-8,MSI,2024-04-05,47.90026738477202,11.30033817163192,30.0,0.10016516025439673,-12.302529391114732,0.03691339255165777,0.03792318128035686,0.02839869638389367,0.07553341935149122,2.4290963370208694,1.403236742177673,31.62540520982982,1,Starnberger See,None,Standard,L3,DLR,2024-04-05 11:12:52.521356,188.66747298820206,0.8440565090453589
Landsat-8,OLI,2024-04-09,47.89948785410919,11.29986221222764,20.0,0.14207531300793405,-12.648039724584509,0.04695840020180553,0.058810478471806114,0.037751074371858075,0.06514679783846253,1.710290572469905,0.973234413241577,59.78012800466702,1,Starnberger See,Applied,Legacy,L1C,NASA,2024-04-09 06:26:42.775670,127.01451722179263,0.7538843062893537
Landsat-8,MSI,2024-04-12,47.89925826012531,11.300597335722056,20.0,0.16870101193254028,-7.163841769123683,0.04429051593258469,0.041114688359607285,0.03168228102303707,0.09413969478500805,3.0254777507416177,1.7634949993693338,55.72736959063567,1,Starnberger See,Applied,Standard,L1C,DLR,2024-04-12 01:22:51.373628,149.2019161265289,0.7558485535690223
Sentinel-2A,MSI,2024-04-14,47.89976422842508,11.300243847394482,20.0,0.07930601054680811,-7.687303980310361,0.04988413363587413,0.05467975483974496,0.0484841118666508,0.07096520071133866,3.3568952854784384,1.9631986312384762,49.204638642403665,1,Starnberger See,None,Recent,L3,DLR,2024-04-14 13:35:18.531962,52.02579576395071,0.7330766180302004
Sentinel-3A,OLI-2,2024-04-17,47.89943346496656,11.300264679171194,30.0,0.05479112048957864,-10.56744248899982,0.042496995586901724,0.04571403572594201,0.03983129915086674,0.08688785612730296,2.9576179014826667,1.7250407272547725,38.39717218966916,1,Starnberger See,Partial,Recent,L2A,NASA,2024-04-17 01:41:38.338303,76.27465038391938,0.7306465056733554
Sentinel-3A,MSI,2024-04-19,47.90019408647674,11.298203225120055,30.0,0.11271024399342999,-10.339630209088574,0.05192849049521249,0.05716025415797589,0.043846430977413677,0.06931529773191664,3.2446179168333313,1.8982640376528248,71.90190138025201,1,Starnberger See,Partial,Standard,L1C,NASA,2024-04-19 14:43:10.829318,474.1581096795679,0.8923328936649829
Sentinel-2A,OLCI,2024-04-23,47.90038719128704,11.299937220516938,30.0,0.11428380624811743,-7.4843036728152015,0.03145723262415915,0.05748957100932667,0.036169461061322995,0.09422539045082134,2.9801384225991447,1.741819722961134,26.09944784865113,1,Starnberger See,Partial,Standard,L3,NASA,2024-04-23 11:57:37.926087,418.168954445495,0.7489621109018044
Sentinel-2B,OLI-2,2024-04-26,47.89975258958769,11.30095454472553,30.0,0.16576633118515682,-10.009731866516953,0.0440936091445581,0.05033246486572995,0.04101819789746699,0.06075021680329559,3.0586819635059226,1.790795293950685,27.1806015604196,1,Starnberger See,None,Standard,L3,EUMETSAT,2024-04-26 21:40:27.524935,219.8152642435842,0.7442394688468584
Landsat-8,MSI,2024-04-29,47.89986713762137,11.30005468909038,30.0,0.17013136337030235,-6.914690227299692,0.04705295097176371,0.0521899704246666,0.02629262993799572,0.10470456547220836,2.7525246686131077,1.6090879850397635,21.49271566127485,1,Starnberger See,None,Recent,L1C,EUMETSAT,2024-04-29 17:28:16.148404,108.82157646624165,0.8016452635623112
Sentinel-3B,OLCI,2024-05-04,47.89969254782075,11.299839870925315,20.0,0.15997278468549053,-8.461679326760661,0.04201222029405305,0.041189786321503295,0.03792011991649935,0.067303897318042,3.466640967136861,2.041160819446497,29.48484293821836,1,Starnberger See,Partial,Recent,L2A,DLR,2024-05-04 03:27:09.107318,359.49421108116115,0.7614628210576239
Sentinel-2A,OLI-2,2024-05-07,47.899188685794,11.299881582973745,20.0,0.07379462263422802,-7.95954635942334,0.05078972417360143,0.04500475182367513,0.044343367831957047,0.06644766707444706,3.099796345236307,1.8233812511463594,46.17887523918088,1,Starnberger See,None,Legacy,L2A,EUMETSAT,2024-05-07 05:59:34.598889,232.18431045143143,0.8002556226653834
Sentinel-2A,OLI-2,2024-05-11,47.89967042069284,11.300066864359623,10.0,0.08546757474994479,0.057742941045801466,0.03326455604880098,0.05861448306566857,0.029569469368039947,0.08244942063346594,3.0907995571152718,1.8212662399325477,20.364434022009412,1,Starnberger See,Partial,Standard,L3,NASA,2024-05-11 03:50:20.653890,394.77690761317467,0.8859648535029923
Landsat-8,MSI,2024-05-13,47.90088753531387,11.299909035727119,30.0,0.08756882208058245,-3.8708298847576637,0.03017865347553986,0.05581766735209727,0.04417012218235369,0.08484306444076561,3.2168307949774864,1.89859934804717,30.492787139825577,0,Starnberger See,None,Legacy,L3,ESA,2024-05-13 04:22:08.311597,162.1289545400774,0.8439770579232637
Sentinel-3B,OLI-2,2024-05-17,47.90005827238807,11.299733056020063,10.0,0.07810054170437485,-3.934116500819094,0.04115113420405599,0.04336423867102407,0.03468498043545504,0.10856579158499108,2.587376789857109,1.5244911879968044,74.07228167811593,1,Starnberger See,None,Recent,L3,NASA,2024-05-17 04:24:32.786631,349.58278616017844,0.8103207349063559
Landsat-8,OLCI,2024-05-20,47.89984957162841,11.3000471318074,10.0,0.08959897016226465,-5.266453650158768,0.04953913579010433,0.05364300501163359,0.03376116674607324,0.08191783651917073,3.5102984491664797,2.0810275974708943,20.871293292155194,1,Starnberger See,None,Recent,L3,NASA,2024-05-20 21:29:27.844274,123.14280494419275,0.801789034100697
Landsat-8,MSI,2024-05-24,47.90075225039852,11.300064031208098,10.0,0.08933668973993802,2.760295966490421,0.04403928423920862,0.037302001696030526,0.029581455600492527,0.0709601824779335,3.965914332726369,2.358241213501131,42.81783295697194,1,Starnberger See,Applied,Standard,L1C,NASA,2024-05-24 10:31:41.593790,97.8469003910182,0.8135142095453399
Sentinel-3A,OLI-2,2024-05-27,47.90121056845768,11.301130841650629,10.0,0.14652102699547231,-0.2556996918389666,0.03276961809213833,0.03735007824242196,0.0398896643837549,0.07906080245092405,3.399096833539827,2.0211234640103966,47.21848184034803,1,Starnberger See,Partial,Recent,L3,EUMETSAT,2024-05-27 12:11:58.287667,489.7954378162611,0.8914762007413722
Sentinel-3B,OLI,2024-05-29,47.899932188622465,11.29965006164076,20.0,0.17048226454626958,0.5926917788534686,0.0392066590517317,0.04173546936780143,0.049906646242446555,0.08871353468193642,3.7001779638437533,2.203792297378405,75.1983640973776,1,Starnberger See,Partial,Legacy,L3,NASA,2024-05-29 12:08:47.454787,454.19025705224726,0.870340393645719
Sentinel-2A,MSI,2024-06-02,47.89947276659902,11.30015215755479,30.0,0.11290321593417446,0.07456376957264288,0.05013973957558711,0.05135165559560753,0.033658886923899525,0.1035561030364692,4.208683544651315,2.5130171369026493,24.976340441455616,1,Starnberger See,Applied,Legacy,L2A,DLR,2024-06-02 12:03:11.421119,176.2089486723503,0.8090268681101008
Sentinel-3B,OLI,2024-06-05,47.899408851730485,11.300041115678255,10.0,0.14544699372847453,2.1776098588893182,0.04486795357169805,0.045564330838750784,0.02634952556364742,0.09114936677193593,3.817425146657493,2.281414618425106,29.718105678850755,1,Starnberger See,None,Recent,L2A,ESA,2024-06-05 05:37:43.477447,280.8953916586744,0.7844810438974665
Landsat-8,OLI,2024-06-10,47.899490628886106,11.300024624568278,30.0,0.15354697013017454,4.589334987768399,0.04521050452530134,0.05625920572395591,0.029659671746792144,0.10643737623073388,4.251507181627697,2.5472100650066767,17.066380209148242,1,Starnberger See,Applied,Legacy,L2A,EUMETSAT,2024-06-10 14:16:14.273308,230.9642744901213,0.7496392557870137
Sentinel-2A,OLI,2024-06-14,47.9000981377312,11.299385270451177,30.0,0.08187993035351132,3.4432204004845492,0.03887617992603931,0.05464052671432594,0.0492570162999489,0.07271477087768716,4.592779271682106,2.756310295051607,22.770786214511798,1,Starnberger See,Partial,Recent,L1C,DLR,2024-06-14 11:34:38.401973,128.27513825772797,0.7557583812766696
Landsat-8,OLCI,2024-06-18,47.900088759655155,11.30106743188114,20.0,0.10706880195297458,10.517074823595552,0.041709293192077966,0.05834539522667087,0.04756223716337539,0.09741350847067107,3.7437267411706814,2.2512468302032023,4.363294189884139,1,Starnberger See,None,Standard,L2A,DLR,2024-06-18 01:13:58.208860,144.93726739341537,0.7958723168984895
Sentinel-2B,MSI,2024-06-21,47.90020401135971,11.300862596724112,20.0,0.09855809755973846,7.585686853476918,0.03765599307295061,0.04632149673750282,0.03834528498437207,0.08632633672095934,4.490194976378084,2.7024117552783613,15.795225583165111,1,Starnberger See,Applied,Recent,L2A,NASA,2024-06-21 09:39:07.848275,260.76003526186764,0.8508369997111557
Sentinel-2A,OLI,2024-06-23,47.89956177731885,11.300612626632573,10.0,0.14571355615192993,10.252344203243327,0.03663208704011873,0.04886722758613976,0.03022865564622817,0.07122572593242718,4.338445709949775,2.613550436805264,1.9587679519095724,1,Starnberger See,Applied,Legacy,L2A,EUMETSAT,2024-06-23 15:26:36.822371,324.62892654062597,0.7538209016376619
Sentinel-2B,OLCI,2024-06-26,47.899835815085545,11.29956401222799,30.0,0.15133044485677946,10.393462408787919,0.04959445278432408,0.059157562700562036,0.03792498481242289,0.10363830786854675,4.529085423086675,2.731208521809662,14.007011557627509,0,Starnberger See,None,Recent,L2A,EUMETSAT,2024-06-26 20:57:39.341143,463.9968326994934,0.787806353563898
